project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,bounding_boxes
2007384,04-01-2023 Camera 3,c999ec9d-23a0-4c2b-9fde-c6168e049f4f,04270534.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/c999ec9d-23a0-4c2b-9fde-c6168e049f4f.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:13:01,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.467210621,0.378626972,0.968421817,0.997187734]}""}"
2007384,04-01-2023 Camera 3,6b4b8c01-b8ab-444c-8656-d322a8ae3ee1,04270535.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/6b4b8c01-b8ab-444c-8656-d322a8ae3ee1.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:13:16,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.486708581,0.705462217,0.967018247,0.999610662]}""}"
2007384,04-01-2023 Camera 3,f6ef43ef-be3c-4a9a-aced-0efaf2f56cc2,04270536.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/f6ef43ef-be3c-4a9a-aced-0efaf2f56cc2.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:13:30,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.495292753,0.819654703,0.968558431,0.999776363]}""}"
2007384,04-01-2023 Camera 3,9ffd21a2-883a-446b-bad2-362caba428f9,04270537.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/9ffd21a2-883a-446b-bad2-362caba428f9.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:13:44,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.519463539,0.826757193,0.968045712,1]}""}"
2007384,04-01-2023 Camera 3,c716f4dc-3556-4478-988f-f384889c967a,04270538.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/c716f4dc-3556-4478-988f-f384889c967a.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:14:02,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.497477144,0.853004515,0.967347264,1]}""}"
2007384,04-01-2023 Camera 3,16580411-aa5d-4192-80d7-6378deab1ed3,04270539.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/16580411-aa5d-4192-80d7-6378deab1ed3.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:14:15,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.491897762,0.856993377,0.967448711,1]}""}"
2007384,04-01-2023 Camera 3,f4efcfcb-051e-4389-9885-69ecc4c89e05,04270540.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/f4efcfcb-051e-4389-9885-69ecc4c89e05.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:14:29,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.493881226,0.810760319,0.966811836,0.999945939]}""}"
2007384,04-01-2023 Camera 3,5b563337-d618-4ae8-9c43-ec267911f353,04270541.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/5b563337-d618-4ae8-9c43-ec267911f353.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:14:45,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.501009464,0.805096269,0.96794796,1]}""}"
2007384,04-01-2023 Camera 3,c7de478b-e15e-4d15-b3ec-db08586ff96d,04270542.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/c7de478b-e15e-4d15-b3ec-db08586ff96d.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:15:06,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.506319702,0.800058544,0.968543887,1]}""}"
2007384,04-01-2023 Camera 3,7e345350-7efb-49ab-92f2-13fe1b12cd8b,04270543.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/7e345350-7efb-49ab-92f2-13fe1b12cd8b.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:15:23,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.510950565,0.65249306,0.971306801,0.999556839]}""}"
2007384,04-01-2023 Camera 3,16672b5c-9b6d-428c-934b-edaccbf7ae5c,04270544.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/16672b5c-9b6d-428c-934b-edaccbf7ae5c.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:15:39,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.469230503,0.668373108,0.97143954,0.983109951]}""}"
2007384,04-01-2023 Camera 3,e5d95e05-713a-4bf0-8528-25f831480d68,04270545.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/e5d95e05-713a-4bf0-8528-25f831480d68.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:15:56,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.472810954,0.549545288,0.971891284,0.972429872]}""}"
2007384,04-01-2023 Camera 3,258a7f94-b1d3-470c-bb19-cfaaa0641c45,04270546.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/258a7f94-b1d3-470c-bb19-cfaaa0641c45.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:16:11,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.496206,0.602080464,0.969698608,0.989146352]}""}"
2007384,04-01-2023 Camera 3,fb6a15aa-213a-4b83-bd9e-65ad6e60a8d3,04270547.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/fb6a15aa-213a-4b83-bd9e-65ad6e60a8d3.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:16:27,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.530041516,0.53241533,0.837456465,0.848387182]}""}"
2007384,04-01-2023 Camera 3,582484c2-81b4-4bb5-a55c-4d04d1d1c556,04270548.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/582484c2-81b4-4bb5-a55c-4d04d1d1c556.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:16:43,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,f99ee09f-6678-422c-a5d7-e8a9ccb3202b,04270550.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/f99ee09f-6678-422c-a5d7-e8a9ccb3202b.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:20:29,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,84e31c2d-029e-46d0-85a2-b1c80ddc5ae1,04270552.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/84e31c2d-029e-46d0-85a2-b1c80ddc5ae1.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:26:47,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,f997eb62-eeeb-4e2c-adb4-8eb66af15304,04270554.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/f997eb62-eeeb-4e2c-adb4-8eb66af15304.JPG,0,Sean Anderson,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,,2023-04-27 16:30:50,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.686334372,0.688570917,0.814237356,0.825860441]}""}"
2007384,04-01-2023 Camera 3,214c82fe-22e1-4706-89eb-83efa74cbcbb,04270551.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/214c82fe-22e1-4706-89eb-83efa74cbcbb.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:22:28,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,7ff26aae-c407-469c-8840-b5d89205aa63,04270553.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/7ff26aae-c407-469c-8840-b5d89205aa63.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:29:48,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,9c5a38ea-0151-4e47-b5df-6742c8ad83fc,04270556.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/9c5a38ea-0151-4e47-b5df-6742c8ad83fc.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 16:36:39,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,1bb5c4f4-f9cf-499a-8bb5-616c3c07f619,04270572.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/1bb5c4f4-f9cf-499a-8bb5-616c3c07f619.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:43:35,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,92bbdd95-36eb-49cc-a352-32db578b074c,04270573.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/92bbdd95-36eb-49cc-a352-32db578b074c.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:43:53,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,cf67e157-56df-42bf-8396-390c190f92d3,04270575.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/cf67e157-56df-42bf-8396-390c190f92d3.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:44:37,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.44225359,0.887635,0.688796282,0.999665141]}""}"
2007384,04-01-2023 Camera 3,6987b3cd-c239-4d59-8200-abaf6be2b8ae,04270574.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/6987b3cd-c239-4d59-8200-abaf6be2b8ae.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:44:11,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.507505596,0.672605157,0.768403947,0.862665534]}""}"
2007384,04-01-2023 Camera 3,69ed132c-71c2-4f43-89fc-e0d802a01032,04270579.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/69ed132c-71c2-4f43-89fc-e0d802a01032.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:47:56,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.447456449,0.661155105,0.966581285,0.998813272]}""}"
2007384,04-01-2023 Camera 3,9b85d261-2970-4b37-9a36-18aa5b23209d,04270580.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/9b85d261-2970-4b37-9a36-18aa5b23209d.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:48:11,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.461138129,0.602128,0.967332244,0.998821497]}""}"
2007384,04-01-2023 Camera 3,60e7e509-c8ed-49c7-a053-ecb78356fc5e,04270581.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/60e7e509-c8ed-49c7-a053-ecb78356fc5e.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:48:26,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.321056545,0.504655719,0.968584716,0.99927783]}""}"
2007384,04-01-2023 Camera 3,379dcc49-00b5-4b04-b198-fa594b6fdc59,04270582.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/379dcc49-00b5-4b04-b198-fa594b6fdc59.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:48:40,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.276554555,0.512467921,0.962963939,0.998467267]}""}"
2007384,04-01-2023 Camera 3,31e4ea71-dc41-49d1-9ece-50255b599a26,04270583.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/31e4ea71-dc41-49d1-9ece-50255b599a26.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:48:55,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.197475597,0.498268604,0.969067037,1]}""}"
2007384,04-01-2023 Camera 3,00f1cb38-5bc6-4e8d-a63d-10adef30cdda,04270584.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/00f1cb38-5bc6-4e8d-a63d-10adef30cdda.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:49:11,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.227081865,0.470651865,0.966183662,1]}""}"
2007384,04-01-2023 Camera 3,a1bbeb36-213c-4838-9a6e-aaf69c5b8c4f,04270585.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/a1bbeb36-213c-4838-9a6e-aaf69c5b8c4f.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:49:26,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.184234068,0.547262251,0.972413778,0.999855697]}""}"
2007384,04-01-2023 Camera 3,9be3d5d5-dd15-42e1-88b0-8629def0c11e,04270587.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/9be3d5d5-dd15-42e1-88b0-8629def0c11e.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:49:57,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.155163884,0.543231845,0.967686653,0.997921]}""}"
2007384,04-01-2023 Camera 3,d015af3d-4c80-46c2-8f44-d2634cdb29fa,04270586.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/d015af3d-4c80-46c2-8f44-d2634cdb29fa.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:49:41,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.00585003709,0.488261908,0.977279842,0.999014258]}""}"
2007384,04-01-2023 Camera 3,fc2e2756-2f4e-48d7-b03f-408ccea72fe3,04270590.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/fc2e2756-2f4e-48d7-b03f-408ccea72fe3.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:50:43,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.48125121,0.293143034,0.959691525,0.905803204]}""}"
2007384,04-01-2023 Camera 3,cd1d4478-5a9d-493c-9aa0-6f1d6a6da0bc,04270589.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/cd1d4478-5a9d-493c-9aa0-6f1d6a6da0bc.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:50:26,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.294726849,0.00250691175,0.971646309,0.915616095]}""}"
2007384,04-01-2023 Camera 3,e2ffdae2-e376-4b53-ac71-030168cbd93f,04270588.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/e2ffdae2-e376-4b53-ac71-030168cbd93f.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:50:12,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.226273224,0.00164142251,0.973218918,0.847744]}""}"
2007384,04-01-2023 Camera 3,fcab6bf5-f7f6-4cc3-8676-f0ab4fb7cc5c,04270591.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/fcab6bf5-f7f6-4cc3-8676-f0ab4fb7cc5c.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:50:57,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.578519464,0.00000873208046,0.971865892,0.456323087]}""}"
2007384,04-01-2023 Camera 3,8d038aaa-eb6c-4b9d-b2be-15c7dea334b7,04270593.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/8d038aaa-eb6c-4b9d-b2be-15c7dea334b7.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:51:28,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.539199471,0.327486545,0.840242624,0.438789219]}""}"
2007384,04-01-2023 Camera 3,8432b3c9-9241-4df9-9211-57619d806068,04270592.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/8432b3c9-9241-4df9-9211-57619d806068.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:51:11,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.609146714,0.000652708113,0.964546442,0.190219343]}""}"
2007384,04-01-2023 Camera 3,92848d90-e142-47b3-9ada-e21e0368b70d,04270594.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/92848d90-e142-47b3-9ada-e21e0368b70d.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:51:49,1,,,,,,,false,,,CC-BY-NC,
2007384,04-01-2023 Camera 3,2e009641-37bb-4563-a970-4ac433687c1e,04270597.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/2e009641-37bb-4563-a970-4ac433687c1e.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:53:01,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.520307541,0.706403196,0.761009693,0.832618177]}""}"
2007384,04-01-2023 Camera 3,d526345e-31dd-434e-90f3-c9831db6db60,04270598.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/d526345e-31dd-434e-90f3-c9831db6db60.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:53:27,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.509293079,0.667950749,0.763553739,0.809916854]}""}"
2007384,04-01-2023 Camera 3,b01fcfa5-0a99-44c5-b5df-22c73568a319,04270599.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/b01fcfa5-0a99-44c5-b5df-22c73568a319.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:53:40,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.508481264,0.683041215,0.857973933,0.957803]}""}"
2007384,04-01-2023 Camera 3,6dc3c918-89b6-42e2-a220-feb017082464,04270601.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/6dc3c918-89b6-42e2-a220-feb017082464.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:54:09,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.473030567,0.836406291,0.801764905,0.999953449]}""}"
2007384,04-01-2023 Camera 3,83cd3bf7-890e-457a-bd2d-e5b1e28fcb26,04270600.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/83cd3bf7-890e-457a-bd2d-e5b1e28fcb26.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 17:53:55,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.503148317,0.685854673,0.86511445,1]}""}"
2007384,04-01-2023 Camera 3,f1cbee27-c655-459b-8112-7b19de6f12d8,04270605.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/f1cbee27-c655-459b-8112-7b19de6f12d8.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 18:04:57,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.547635436,0.798012733,0.964813888,0.999952316]}""}"
2007384,04-01-2023 Camera 3,2d8d98a9-2ff1-4a49-ac97-f0ea44dae71a,04270607.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/2d8d98a9-2ff1-4a49-ac97-f0ea44dae71a.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 18:05:24,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.45809111,0,0.966136634,0.648594737]}""}"
2007384,04-01-2023 Camera 3,01d52212-ebff-48f3-bff3-52d7830af090,04270609.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/01d52212-ebff-48f3-bff3-52d7830af090.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 18:05:55,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4548859,0.0000203996897,0.966926515,0.25425154]}""}"
2007384,04-01-2023 Camera 3,2299cae4-ee3d-47be-ae6a-a08854dff4e6,04270611.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/2299cae4-ee3d-47be-ae6a-a08854dff4e6.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 18:07:40,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.583992124,0.309947908,0.824549913,0.462320626]}""}"
2007384,04-01-2023 Camera 3,2c5c0e86-e728-4697-92bb-4c1f533008c5,04270606.JPG,gs://145625598251_2007384_340_test__main/deployment/2295285/prod/directUpload/2c5c0e86-e728-4697-92bb-4c1f533008c5.JPG,0,Sean Anderson,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,2023-04-27 18:05:12,1,,,,,,,false,,,CC-BY-NC,"{""{\""detectionBox\"":[0.618466377,0.00217160583,0.968100905,0.678344965]}""}"
